Created Date,Complaint Type,Descriptor,Incident Zip,X Coordinate (State Plane),Y Coordinate (State Plane),Latitude,Longitude
04/26/2016 01:19:07 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10304,962606,169123,40.63085367181356,-74.07797718172321
04/26/2016 01:23:28 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11228,981534,164771,40.618934369584515,-74.0097832276763
04/26/2016 01:31:52 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11358,1038548,221434,40.774294730218124,-73.80395823450962
04/26/2016 01:34:52 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11201,986183,192000,40.693672209164035,-73.99302938987226
04/26/2016 01:49:27 PM,Building/Use,Illegal. Commercial Use In Resident Zone,10305,963443,159400,40.604168069493504,-74.07493174565765
04/26/2016 01:49:27 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10002,986023,199926,40.715427247629066,-73.99360428057469
04/26/2016 01:55:57 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10302,947267,171801,40.63815344553043,-74.13325384922581
04/26/2016 02:06:17 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11208,1020847,183463,40.67016465508037,-73.86807366581544
04/26/2016 02:16:07 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11103,1008322,214982,40.756719658272985,-73.91311154958181
04/26/2016 02:24:54 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10012,986384,204007,40.72662852827397,-73.99230075614784
04/26/2016 02:32:31 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10455,1010915,237068,40.817332341679716,-73.9036643897699
04/26/2016 02:33:37 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,10301,958318,173856,40.64383322519446,-74.093443806253
04/26/2016 02:48:39 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11224,987840,149638,40.57739703377696,-73.98707660338945
04/26/2016 02:53:10 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10469,1028253,252629,40.8599733452387,-73.84092348649617
04/26/2016 03:07:02 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1034049,188823,40.68481219531553,-73.8204430759606
04/26/2016 03:09:39 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11366,1041604,204227,40.7270466942497,-73.79307140911946
04/26/2016 03:12:03 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11223,991228,155966,40.59476411462343,-73.97487383925427
04/26/2016 03:27:00 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11435,1037856,191852,40.693103846131834,-73.80669237242394
04/26/2016 03:43:36 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11435,1037303,195017,40.70179434595822,-73.80866159946139
04/26/2016 03:55:38 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10458,1016585,250782,40.85495433487526,-73.88311366018459
04/26/2016 04:00:09 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10458,1016596,250811,40.85503389086108,-73.88307375689584
04/26/2016 04:01:17 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10458,1016585,250782,40.85495433487526,-73.88311366018459
04/26/2016 04:23:16 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11422,1054729,177127,40.65256891059654,-73.74600122070501
04/26/2016 04:43:29 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10470,1024019,268271,40.90292579547346,-73.85613704320387
04/26/2016 04:46:45 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10035,1002315,231925,40.80323801133518,-73.93474839256598
04/26/2016 04:48:56 PM,Building/Use,Illegal. Commercial Use In Resident Zone,10019,988105,217292,40.76309194426985,-73.9860839577368
04/26/2016 04:54:19 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10019,988105,217292,40.76309194426985,-73.9860839577368
04/26/2016 05:04:32 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11228,980545,165216,40.6201554436164,-74.01334592109579
04/26/2016 05:07:23 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10002,988321,201093,40.718629623779776,-73.98531402994095
04/26/2016 05:13:52 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11385,1009681,195466,40.7031492385628,-73.90827996948184
04/26/2016 05:24:16 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11369,1021334,216271,40.76021262937845,-73.86613737966698
04/26/2016 05:30:59 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11419,1036526,189885,40.68771285269475,-73.8115037098018
04/26/2016 05:38:15 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11208,1017313,186963,40.679785261694,-73.88079598489657
04/26/2016 05:40:26 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11208,1018249,186029,40.67721809998489,-73.87742608432828
04/26/2016 05:47:23 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11373,1018111,205408,40.73040937586822,-73.87782616116391
04/26/2016 05:49:44 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11357,1037812,221909,40.7756029677787,-73.80661175189871
04/26/2016 05:55:01 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11220,980413,172423,40.639937080853905,-74.01382550066872
04/26/2016 05:58:12 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11417,1025272,184887,40.674053812434835,-73.85211361062602
04/26/2016 06:29:13 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10469,1028022,253966,40.863644149418825,-73.8417498475377
04/26/2016 06:51:23 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11692,1039154,154761,40.59128933056836,-73.80231354295192
04/26/2016 06:57:37 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11356,1028803,225552,40.78565202078,-73.8391149533076
04/26/2016 06:59:42 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11356,1029648,226310,40.7877282243766,-73.8360584636129
04/26/2016 07:45:32 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11223,992605,155638,40.593862629545214,-73.96991598736743
04/26/2016 07:47:38 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10027,997938,233734,40.80821108194756,-73.95055462484447
04/26/2016 08:26:41 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11356,1027754,223544,40.78014582908676,-73.84291598512299
04/26/2016 08:35:49 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11368,1024138,211375,40.74676216389856,-73.85604480384869
04/26/2016 08:37:49 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11368,1024138,211375,40.74676216389856,-73.85604480384869
04/26/2016 08:38:54 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1035808,191552,40.69229258528226,-73.81407990168988
04/26/2016 08:48:18 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11206,1002969,196065,40.70481009660702,-73.93248594695258
04/26/2016 09:52:47 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11377,1010922,212285,40.749309620594325,-73.9037374934645
04/26/2016 10:42:14 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1034053,191779,40.692925696453536,-73.82040680178676
04/26/2016 10:57:55 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11355,1033261,214948,40.756523268499144,-73.8230940725963
04/26/2016 11:10:19 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11217,988669,189732,40.68744617963528,-73.98406608889567
04/26/2016 11:47:57 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10001,987970,211360,40.74681017074108,-73.98657457188555
04/27/2016 01:06:30 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11362,1057195,219641,40.76923922478117,-73.73665345612392
04/27/2016 01:38:50 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11354,1035632,221166,40.773576573200835,-73.81448840682984
04/27/2016 01:47:18 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11354,1035675,221168,40.77358181261219,-73.81433314309882
04/27/2016 01:49:28 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11354,1035713,221164,40.77357061253339,-73.81419597743766
04/27/2016 03:04:32 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11379,1015674,202797,40.72325181598485,-73.88663128049002
04/27/2016 07:55:07 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11223,990734,158707,40.60228798020636,-73.97664998779568
04/27/2016 08:49:42 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11220,980721,175494,40.64836644262889,-74.0127173197729
04/27/2016 08:52:47 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10467,1017303,258175,40.875243200693994,-73.88048173416585
04/27/2016 09:06:34 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10011,985948,210420,40.74423072570168,-73.9938721789622
04/27/2016 09:12:13 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11233,1004783,187929,40.682474644375155,-73.92596817321639
04/27/2016 10:02:49 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10470,1021676,266927,40.89924720207557,-73.86462026318095
04/27/2016 10:22:11 AM,Building/Use,Illegal. Commercial Use In Resident Zone,10310,952193,171462,40.63724216188373,-74.11550333666827
04/27/2016 10:24:32 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10468,1010782,254915,40.86631751496144,-73.90407428509779
04/27/2016 10:32:47 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11375,1028050,197874,40.70968676229515,-73.84201436107028
04/27/2016 10:34:23 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11214,983797,157934,40.600168612542056,-74.00163128002
04/27/2016 11:03:05 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11103,1008008,219416,40.76889069026572,-73.91422926833296
04/27/2016 11:07:32 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10009,991861,203571,40.72542879742709,-73.97254081963015
04/27/2016 11:16:42 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11206,1002988,196069,40.70482103544774,-73.93241740830996
04/27/2016 11:23:02 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11229,997955,158517,40.60175824369906,-73.95064629991042
04/27/2016 11:23:41 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11416,1023476,188939,40.68518375971716,-73.85856468450135
04/27/2016 11:31:56 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11229,1003947,156557,40.596367150011034,-73.92907395857324
04/27/2016 11:34:07 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11354,1030577,216370,40.760440758131494,-73.83277218732101
04/27/2016 11:37:37 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11203,1002373,172249,40.63944177815036,-73.93469958014731
04/27/2016 11:39:45 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11203,1000110,173225,40.64212502974628,-73.94285127829083
04/27/2016 11:42:00 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11230,994166,170070,40.63347387808883,-73.96427407076926
04/27/2016 11:43:34 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11203,1002344,172005,40.63877210978715,-73.93480472664746
04/27/2016 11:44:40 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11209,977126,163051,40.61421087834844,-74.02565934579631
04/27/2016 11:44:40 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11221,1000073,190699,40.69008733137525,-73.94294358936803
04/27/2016 11:48:48 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11374,1022907,206288,40.73280509688333,-73.86051669016165
04/27/2016 11:48:49 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11203,1002346,171980,40.638703486061836,-73.93479758741306
04/27/2016 11:52:55 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11203,1002345,171919,40.63853605618249,-73.9348013541421
04/27/2016 11:54:02 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11203,1002355,171796,40.638198427107824,-73.93476565289406
04/27/2016 11:59:23 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10458,1013989,254388,40.86486083926658,-73.89248181464502
04/27/2016 11:59:23 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11203,1002293,172544,40.640251653127606,-73.93498704549977
04/27/2016 12:01:56 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11203,1002369,171625,40.63772904010676,-73.93471566853134
04/27/2016 12:17:56 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10301,962596,171196,40.636543590315576,-74.07801986073628
04/27/2016 12:18:44 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10003,988031,206312,40.73295463888561,-73.98635726110837
04/27/2016 12:25:36 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11207,1014777,180499,40.66205215135345,-73.88996844127323
04/27/2016 12:27:49 PM,Building/Use,Illegal. Commercial Use In Resident Zone,10452,1007998,245528,40.84056093412579,-73.9141730061352
04/27/2016 12:34:14 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10027,999798,234829,40.81121347518432,-73.94383318343228
04/27/2016 12:40:26 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11220,981288,171390,40.63710205235953,-74.0106722421499
04/27/2016 12:40:26 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11385,1017562,194869,40.70148445598726,-73.87985915781542
04/27/2016 12:52:31 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11420,1033371,186975,40.67974365483853,-73.82290115977312
04/27/2016 01:01:00 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11214,982958,159825,40.60535894036032,-74.00465293076785
04/27/2016 01:11:25 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11223,994292,157154,40.59802199283517,-73.96383932057732
04/27/2016 01:20:01 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11693,1036140,153804,40.58868072029273,-73.81317301797087
04/27/2016 01:25:02 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10467,1018914,259275,40.87825617775159,-73.87465074153168
04/27/2016 02:07:02 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10308,939423,138662,40.54715747926959,-74.1612967297157
04/27/2016 02:07:10 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11209,975515,164454,40.61806038085539,-74.03146368795856
04/27/2016 02:14:23 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11207,1015442,185728,40.67640225950628,-73.88754732171051
04/27/2016 02:15:29 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11207,1015437,185755,40.67647638597043,-73.8875652226356
04/27/2016 02:21:27 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11221,1005600,193622,40.698098679339566,-73.92300443550491
04/27/2016 03:01:34 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11423,1050165,201271,40.7188735683631,-73.76221310638702
04/27/2016 03:06:13 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11426,1062755,208528,40.73868939374893,-73.7167105890594
04/27/2016 03:13:50 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11235,995659,154715,40.59132577498019,-73.95892094951951
04/27/2016 03:21:43 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10472,1018409,241562,40.829641285825716,-73.87656713663371
04/27/2016 03:24:54 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11691,1054691,159769,40.6049253615171,-73.74631932998368
04/27/2016 03:28:10 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11201,985327,192104,40.693957810654325,-73.99611620317624
04/27/2016 03:37:18 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10470,1018279,265557,40.89550074900477,-73.8769150566095
04/27/2016 03:50:08 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10468,1010662,253852,40.863400263709835,-73.90451233087789
04/27/2016 04:01:22 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11229,1000873,158946,40.602930768250545,-73.94013710435027
04/27/2016 04:05:38 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,10466,1025369,261401,40.884063664824794,-73.85129566346438
04/27/2016 04:06:48 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11228,982503,166376,40.623340003999076,-74.00629323522622
04/27/2016 04:06:48 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11208,1019267,190117,40.68843474888387,-73.87373473016517
04/27/2016 04:11:26 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11233,1006092,185904,40.67691334738026,-73.92125513341749
04/27/2016 04:26:31 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11413,1050066,180958,40.66312001012147,-73.76276869821159
04/27/2016 04:26:34 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10473,1025210,234340,40.80979003759147,-73.8520359827202
04/27/2016 04:46:35 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11228,981465,167524,40.62649075788396,-74.01003290642733
04/27/2016 04:51:00 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,10024,989389,225085,40.784481034378544,-73.98144292739936
04/27/2016 05:29:44 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11234,1002727,168014,40.62781687351516,-73.93343565066225
04/27/2016 05:31:02 PM,Building/Use,Illegal. Commercial Use In Resident Zone,11234,1002727,168014,40.62781687351516,-73.93343565066225
04/27/2016 05:37:39 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11417,1022891,185732,40.67638385726848,-73.86069237686264
04/27/2016 05:49:47 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11412,1050154,193951,40.69878205786366,-73.76232443706691
04/27/2016 05:53:49 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11420,1033460,185024,40.674388117060644,-73.82259452933285
04/27/2016 06:15:11 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11416,1028933,189198,40.685868788136844,-73.83888696418403
04/27/2016 06:42:45 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11420,1034873,186646,40.67883216398476,-73.81748839737567
04/27/2016 06:53:09 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11231,983177,188987,40.68540236332185,-74.00386887587703
04/27/2016 06:54:09 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11236,1014431,173256,40.64217289520379,-73.89124797428067
04/27/2016 06:55:13 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11226,994672,172774,40.64089520002904,-73.96244684891197
04/27/2016 07:39:50 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11234,1008632,160146,40.606206571298245,-73.91219100828901
04/27/2016 09:01:19 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11354,1031443,216348,40.760375793757476,-73.82964632617553
04/27/2016 09:13:16 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11418,1027778,192288,40.6943558685401,-73.84303156187669
04/27/2016 09:17:54 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11201,989657,195423,40.70306610540356,-73.98049901694597
04/27/2016 10:03:48 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11220,978224,170826,40.63555243793343,-74.02171149166644
04/27/2016 10:10:00 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11103,1008462,215195,40.75730390638189,-73.91260544957257
04/27/2016 10:32:38 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10467,1018914,259275,40.87825617775159,-73.87465074153168
04/27/2016 11:37:45 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11218,991121,171322,40.636913237106334,-73.97524349455655
04/28/2016 02:38:52 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11223,991596,152992,40.58660078289391,-73.97355198986821
04/28/2016 05:05:56 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11412,1050586,194375,40.69994260676246,-73.76076230791382
04/28/2016 06:55:42 AM,Building/Use,Illegal. Commercial Use In Resident Zone,,,,,
04/28/2016 07:37:06 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11429,1056539,197717,40.70906894239262,-73.73925733619438
04/28/2016 08:00:39 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11219,986820,171663,40.637851501541746,-73.99074005052373
04/28/2016 08:07:06 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11412,1048988,193350,40.69714106547015,-73.766535245022
04/28/2016 08:37:22 AM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11692,1039154,154761,40.59128933056836,-73.80231354295192
04/28/2016 09:02:37 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10463,1008706,258285,40.875573124449986,-73.91156770028746
04/28/2016 09:08:21 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11426,1062817,208290,40.73803559558419,-73.71648963999883
04/28/2016 09:23:27 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11220,979373,169797,40.63272875858994,-74.01757093664918
04/28/2016 09:29:31 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11361,1044616,215099,40.75686749041492,-73.78210683002898
04/28/2016 09:34:38 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11220,979325,169826,40.6328083308863,-74.0177438930062
04/28/2016 09:34:44 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11692,1041251,153808,40.588660305673464,-73.79477118489261
04/28/2016 10:16:44 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11212,1004476,181633,40.66519425223883,-73.92709395575261
04/28/2016 10:39:02 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1033610,192031,40.693619858567224,-73.82200244067893
04/28/2016 10:41:54 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11379,1018803,200404,40.71667194557087,-73.87535505094777
04/28/2016 10:41:59 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11366,1041604,204227,40.7270466942497,-73.79307140911946
04/28/2016 10:43:22 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10009,990011,206190,40.73261871083822,-73.97921305925757
04/28/2016 10:55:55 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11203,1000085,173612,40.64318730610673,-73.94294045302233
04/28/2016 11:07:23 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11212,1008135,179483,40.65928386531919,-73.91391245615841
04/28/2016 11:08:33 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11212,1008143,179442,40.65917130781043,-73.91388376744193
04/28/2016 11:09:33 AM,Building/Use,Illegal Conversion Of Residential Building/Space,10305,965673,160937,40.60839177451713,-74.06690513157673
04/28/2016 11:20:56 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11237,1007363,194679,40.70099546722196,-73.91664281740857
04/28/2016 11:40:35 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11366,1036825,203530,40.725163298617176,-73.81031904335667
04/28/2016 11:46:44 AM,Building/Use,Illegal Conversion Of Residential Building/Space,11204,988941,164311,40.61767093957823,-73.98310299978937
04/28/2016 11:47:45 AM,Building/Use,Illegal. Commercial Use In Resident Zone,11212,1005549,179829,40.660240156819526,-73.92323195222319
04/28/2016 12:00:00 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1034049,188823,40.68481219531553,-73.8204430759606
04/28/2016 12:06:52 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11105,1008061,223913,40.781233626453286,-73.91402199386114
04/28/2016 12:14:04 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11415,1031244,198029,40.71009581196851,-73.83049261907136
04/28/2016 12:14:04 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11213,1002613,181687,40.665346530124594,-73.93380912094888
04/28/2016 12:29:03 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11223,993365,153242,40.587285340507215,-73.96718267281359
04/28/2016 12:30:36 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10312,933314,129483,40.52192991468897,-74.18320902540627
04/28/2016 12:34:39 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11204,988351,162395,40.612412208544754,-73.98522934575801
04/28/2016 01:00:10 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11434,1044945,183801,40.67095997373636,-73.78120147460237
04/28/2016 01:05:26 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10031,999756,239900,40.82513201562631,-73.9439731908162
04/28/2016 01:11:28 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11421,1021121,191838,40.693150962479706,-73.86704011631367
04/28/2016 01:13:37 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11427,1054622,205363,40.73007073792212,-73.74609187717509
04/28/2016 01:23:58 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11040,1065674,213661,40.75275172067906,-73.7061151594262
04/28/2016 01:28:29 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10458,1013216,252958,40.860938494379155,-73.8952826915132
04/28/2016 01:47:48 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10455,1009298,235603,40.81331606172984,-73.90951176861012
04/28/2016 02:09:44 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11422,1058692,186846,40.679212853668794,-73.73161176327405
04/28/2016 02:15:17 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11422,1058692,186846,40.679212853668794,-73.73161176327405
04/28/2016 02:24:07 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10028,997734,222619,40.77770372685646,-73.95131385274287
04/28/2016 02:30:37 PM,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11432,1039177,199296,40.71352772560554,-73.8018680379388
04/28/2016 02:42:21 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10002,986129,200034,40.71572365991072,-73.99322187803406
04/28/2016 03:14:46 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10457,1010739,246841,40.84415693664613,-73.90426165458537
04/28/2016 03:15:56 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11412,1050453,192944,40.69601585572238,-73.76125602952291
04/28/2016 03:24:10 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11358,1041780,216543,40.760849797494785,-73.79233107446544
04/28/2016 03:37:45 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10469,1026174,255614,40.868176372181246,-73.84842065080176
04/28/2016 03:46:38 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10470,1021751,267190,40.8999687334403,-73.86434749554684
04/28/2016 04:05:34 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11235,996473,150332,40.579294227559565,-73.9559980028209
04/28/2016 04:12:16 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11419,1030661,191407,40.691923082253716,-73.83264112969593
04/28/2016 04:35:43 PM,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,11205,996829,191373,40.69194251086392,-73.95463992035651
04/28/2016 04:43:26 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11237,1007947,193711,40.69833698994164,-73.91454002490575
04/28/2016 04:45:06 PM,Building/Use,Illegal. Commercial Use In Resident Zone,,,,,
04/28/2016 04:47:17 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11426,1061125,205714,40.73098001448963,-73.72262464369543
04/28/2016 04:53:39 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10014,982340,205258,40.73006226923735,-74.00689143088682
04/28/2016 05:43:48 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10463,1012598,260247,40.88094656085681,-73.89748603249454
04/28/2016 06:00:36 PM,Building/Use,Illegal Conversion Of Residential Building/Space,11235,995051,150325,40.57927686051181,-73.96111711989123
04/28/2016 06:09:28 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10472,1020063,242564,40.83238493346868,-73.87058510003007
04/28/2016 06:12:16 PM,Building/Use,Illegal Conversion Of Residential Building/Space,10465,1033472,247802,40.846697137373624,-73.82209161936751
